"Date","Price","Open","High","Low","Vol.","Change %"
"11/28/2011","8,316.4","8,390.6","8,502.0","8,316.4","684.81K","-0.88%"
"11/25/2011","8,390.6","8,390.6","8,464.9","8,353.5","437.32K","-0.44%"
"11/24/2011","8,427.8","8,687.6","8,724.8","8,427.8","223.80K","-2.99%"
"11/23/2011","8,687.6","8,650.5","8,687.6","8,539.1","652.94K","4.93%"
"11/22/2011","8,279.2","8,279.2","8,390.6","8,279.2","947.69K","0.00%"
"11/21/2011","8,279.2","8,205.0","8,316.4","8,205.0","566.80K","-0.89%"
"11/18/2011","8,353.5","8,427.8","8,427.8","8,242.1","459.31K","-0.44%"
"11/17/2011","8,390.6","8,390.6","8,502.0","8,353.5","936.64K","0.89%"
"11/16/2011","8,316.4","8,427.8","8,539.1","8,242.1","374.42K","0.45%"
"11/15/2011","8,279.2","8,242.1","8,502.0","8,242.1","195.12K","0.45%"
"11/14/2011","8,242.1","8,427.8","8,427.8","8,205.0","462.57K","-2.20%"
"11/11/2011","8,427.8","8,464.9","8,539.1","8,427.8","412.80K","0.00%"
"11/10/2011","8,427.8","8,390.6","8,464.9","8,353.5","179.52K","-0.87%"
"11/09/2011","8,502.0","8,502.0","8,502.0","8,427.8","610.08K","0.00%"
"11/08/2011","8,502.0","8,502.0","8,576.3","8,427.8","552.22K","-0.87%"
"11/07/2011","8,576.3","8,761.9","8,910.4","8,576.3","218.43K","-2.53%"
"11/04/2011","8,799.0","8,873.3","8,910.4","8,799.0","69.33K","-0.84%"
"11/03/2011","8,873.3","8,910.4","8,947.5","8,836.1","220.72K","-0.83%"
"11/02/2011","8,947.5","8,873.3","9,096.0","8,799.0","479.97K","0.00%"
"11/01/2011","8,947.5","8,984.7","9,058.9","8,873.3","248.43K","-0.41%"
"10/31/2011","8,984.7","9,170.3","9,355.9","8,984.7","251.31K","-2.02%"
"10/28/2011","9,170.3","9,393.0","9,393.0","9,096.0","235.83K","-1.59%"
"10/27/2011","9,318.8","9,021.8","9,318.8","9,021.8","760.76K","4.58%"
"10/26/2011","8,910.4","8,650.5","8,910.4","8,650.5","543.14K","3.90%"
"10/25/2011","8,576.3","8,576.3","8,724.8","8,539.1","521.37K","-0.43%"
"10/24/2011","8,613.4","8,724.8","8,761.9","8,539.1","382.15K","-1.28%"
"10/21/2011","8,724.8","8,316.4","8,724.8","8,316.4","936.77K","4.91%"
"10/20/2011","8,316.4","8,316.4","8,353.5","8,279.2","399.73K","0.45%"
