"Date","Price","Open","High","Low","Vol.","Change %"
"11/01/2012","5,511.8","5,272.1","5,591.6","5,192.2","6.26K","-1.43%"
"10/31/2012","5,591.6","5,272.1","5,591.6","5,272.1","2.13K","0.00%"
"10/30/2012","5,591.6","5,431.9","5,591.6","5,352.0","10.08M","0.00%"
"10/26/2012","5,591.6","5,352.0","5,671.5","5,272.1","2.88K","0.00%"
"10/25/2012","5,591.6","5,272.1","5,671.5","5,272.1","3.25K","0.00%"
"10/24/2012","5,591.6","5,431.9","5,671.5","5,192.2","3.63K","-2.78%"
"10/23/2012","5,751.4","5,431.9","5,751.4","5,112.4","3.25K","1.41%"
"10/22/2012","5,671.5","5,112.4","5,751.4","5,112.4","1.13K","7.58%"
"10/19/2012","5,272.1","5,831.3","5,831.3","5,272.1","0.50K","-5.71%"
"10/18/2012","5,591.6","5,591.6","5,591.6","5,591.6","0.13K","-7.89%"
"10/17/2012","6,070.9","5,831.3","6,070.9","5,671.5","3.63K","4.11%"
"10/16/2012","5,831.3","5,911.2","5,991.0","5,831.3","2.25K","-1.35%"
"10/15/2012","5,911.2","5,911.2","5,911.2","5,911.2","0.25K","1.37%"
"10/12/2012","5,831.3","5,831.3","5,831.3","5,831.3","0.13K","-1.35%"
"10/11/2012","5,911.2","5,591.6","5,911.2","5,591.6","0.25K","-5.13%"
"10/10/2012","6,230.7","5,831.3","6,230.7","5,831.3","1.25K","0.00%"
"10/09/2012","6,230.7","5,751.4","6,230.7","5,751.4","2.38K","6.85%"
"10/08/2012","5,831.3","5,831.3","5,831.3","5,591.6","0.75K","4.29%"
"10/05/2012","5,591.6","5,591.6","5,591.6","5,591.6","0.50K","-4.11%"
"10/04/2012","5,831.3","5,911.2","6,230.7","5,831.3","1.88K","8.96%"
"10/03/2012","5,352.0","5,991.0","6,150.8","5,352.0","0.50K","-6.94%"
"10/02/2012","5,751.4","5,991.0","5,991.0","5,751.4","0.25K","-7.69%"
"10/01/2012","6,230.7","5,911.2","6,230.7","5,911.2","0.50K","4.00%"
"09/28/2012","5,991.0","5,991.0","5,991.0","5,991.0","0.13K","1.35%"
"09/27/2012","5,911.2","5,671.5","5,911.2","5,671.5","0.25K","2.78%"
"09/26/2012","5,751.4","5,751.4","6,230.7","5,751.4","1.00K","-1.37%"
"09/25/2012","5,831.3","5,831.3","5,831.3","5,831.3","0.13K","-1.35%"
"09/24/2012","5,911.2","5,911.2","5,911.2","5,911.2","0.13K","-6.33%"
"09/21/2012","6,310.6","6,310.6","6,310.6","6,310.6","0.50K","6.76%"
"09/19/2012","5,911.2","5,911.2","5,911.2","5,911.2","1.38K","5.71%"
"09/18/2012","5,591.6","5,991.0","5,991.0","5,591.6","0.25K","-6.67%"
"09/17/2012","5,991.0","5,991.0","5,991.0","5,991.0","0.13K","-6.25%"
"09/14/2012","6,390.4","6,390.4","6,390.4","6,390.4","1.25K","0.00%"
"09/13/2012","6,390.4","6,390.4","6,390.4","6,390.4","2.50K","3.90%"
"09/12/2012","6,150.8","6,150.8","6,150.8","6,150.8","2.50K","6.94%"
"09/11/2012","5,751.4","5,751.4","5,751.4","5,751.4","0.13K","-6.49%"
"09/10/2012","6,150.8","6,230.7","6,230.7","6,150.8","28.92K","-3.75%"
"09/07/2012","6,390.4","6,390.4","6,390.4","6,390.4","2.50K","0.00%"
"09/06/2012","6,390.4","6,390.4","6,390.4","6,390.4","2.50K","0.00%"
"09/05/2012","6,390.4","6,310.6","6,390.4","6,310.6","3.76K","0.00%"
"09/04/2012","6,390.4","6,390.4","6,390.4","6,390.4","2.50K","0.00%"
"08/31/2012","6,390.4","6,230.7","6,390.4","6,230.7","6.26K","0.00%"
"08/30/2012","6,390.4","6,310.6","6,390.4","6,310.6","2.63K","0.00%"
"08/29/2012","6,390.4","6,390.4","6,390.4","6,390.4","2.13K","0.00%"
"08/28/2012","6,390.4","6,390.4","6,390.4","6,230.7","3.13K","0.00%"
"08/27/2012","6,390.4","6,470.3","6,470.3","6,230.7","9.01K","0.00%"
"08/24/2012","6,390.4","6,230.7","6,390.4","6,230.7","2.50K","0.00%"
"08/23/2012","6,390.4","6,230.7","6,390.4","6,150.8","22.03K","-1.23%"
"08/22/2012","6,470.3","6,230.7","6,470.3","6,230.7","10.77K","1.25%"
"08/21/2012","6,390.4","6,550.2","6,550.2","6,310.6","7.14K","-2.44%"
"08/20/2012","6,550.2","6,310.6","6,550.2","6,310.6","0.63K","2.50%"
"08/17/2012","6,390.4","6,310.6","6,390.4","6,230.7","14.02K","-1.23%"
"08/16/2012","6,470.3","6,470.3","6,470.3","6,390.4","2.50K","0.00%"
"08/15/2012","6,470.3","6,630.1","6,630.1","6,310.6","1.50K","-1.22%"
"08/14/2012","6,550.2","6,630.1","6,630.1","6,550.2","0.38K","1.23%"
"08/13/2012","6,470.3","6,310.6","6,470.3","6,310.6","1.50K","0.00%"
"08/10/2012","6,470.3","6,470.3","6,470.3","6,470.3","0.38K","0.00%"
"08/09/2012","6,470.3","6,390.4","6,550.2","6,390.4","2.88K","-4.71%"
"08/08/2012","6,789.9","6,789.9","6,789.9","6,789.9","0.13K","6.25%"
"08/07/2012","6,390.4","6,230.7","6,390.4","6,230.7","5.01K","0.00%"
"08/06/2012","6,390.4","6,310.6","6,390.4","6,310.6","2.25K","0.00%"
"08/03/2012","6,390.4","6,390.4","6,390.4","6,390.4","4.26K","0.00%"
"08/02/2012","6,390.4","6,230.7","6,390.4","6,230.7","1.63K","0.00%"
"08/01/2012","6,390.4","6,230.7","6,390.4","6,230.7","1.75K","0.00%"
"07/31/2012","6,390.4","6,230.7","6,390.4","6,230.7","2.88K","0.00%"
"07/30/2012","6,390.4","6,310.6","6,390.4","6,310.6","2.50K","0.00%"
"07/27/2012","6,390.4","6,230.7","6,390.4","6,230.7","1.88K","0.00%"
"07/26/2012","6,390.4","6,310.6","6,390.4","6,230.7","7.64K","0.00%"
"07/25/2012","6,390.4","6,230.7","6,390.4","6,230.7","1.50K","0.00%"
"07/24/2012","6,390.4","6,390.4","6,390.4","6,230.7","4.26K","2.56%"
"07/23/2012","6,230.7","6,310.6","6,390.4","6,230.7","5.13K","-2.50%"
"07/20/2012","6,390.4","6,390.4","6,390.4","6,390.4","2.50K","0.00%"
"07/19/2012","6,390.4","6,230.7","6,390.4","6,230.7","9.01K","0.00%"
"07/18/2012","6,390.4","6,390.4","6,390.4","6,390.4","2.50K","0.00%"
"07/17/2012","6,390.4","6,230.7","6,390.4","6,230.7","5.13K","0.00%"
"07/16/2012","6,390.4","6,310.6","6,390.4","6,310.6","2.50K","0.00%"
"07/13/2012","6,390.4","6,390.4","6,390.4","6,390.4","2.50K","0.00%"
"07/12/2012","6,390.4","6,230.7","6,390.4","6,230.7","20.03K","0.00%"
"07/11/2012","6,390.4","6,230.7","6,390.4","6,230.7","5.01K","0.00%"
"07/10/2012","6,390.4","6,310.6","6,390.4","6,310.6","2.88K","0.00%"
"07/09/2012","6,390.4","6,390.4","6,390.4","6,390.4","2.50K","0.00%"
"07/06/2012","6,390.4","6,310.6","6,390.4","6,310.6","4.76K","0.00%"
"07/05/2012","6,390.4","6,310.6","6,390.4","6,310.6","27.54K","0.00%"
"07/04/2012","6,390.4","6,230.7","6,390.4","6,230.7","71.36K","1.27%"
