"Date","Price","Open","High","Low","Vol.","Change %"
"11/21/2023","9,260.0","9,530.0","9,530.0","9,250.0","10.10M","-1.49%"
"11/20/2023","9,400.0","9,000.0","9,400.0","8,900.0","29.06M","3.07%"
"11/17/2023","9,120.0","9,100.0","9,350.0","9,000.0","34.63M","1.33%"
"11/16/2023","9,000.0","8,980.0","9,000.0","8,850.0","8.44M","0.22%"
"11/15/2023","8,980.0","9,100.0","9,200.0","8,960.0","23.34M","0.90%"
"11/14/2023","8,900.0","9,010.0","9,150.0","8,800.0","14.96M","-1.11%"
"11/13/2023","9,000.0","8,790.0","9,200.0","8,770.0","20.66M","3.45%"
"11/10/2023","8,700.0","8,460.0","9,090.0","8,390.0","46.22M","2.35%"
"11/09/2023","8,500.0","8,680.0","8,780.0","8,500.0","10.87M","-1.51%"
"11/08/2023","8,630.0","8,380.0","8,630.0","8,250.0","13.65M","2.98%"
"11/07/2023","8,380.0","8,300.0","8,560.0","8,240.0","7.39M","0.96%"
"11/06/2023","8,300.0","8,220.0","8,350.0","8,190.0","7.04M","1.22%"
"11/03/2023","8,200.0","8,580.0","8,590.0","8,150.0","8.03M","-1.44%"
"11/02/2023","8,320.0","8,350.0","8,440.0","8,200.0","7.91M","1.96%"
"11/01/2023","8,160.0","8,100.0","8,190.0","7,950.0","5.88M","1.62%"
"10/31/2023","8,030.0","8,400.0","8,430.0","8,020.0","8.49M","-3.60%"
"10/30/2023","8,330.0","8,880.0","8,950.0","8,330.0","8.91M","-4.80%"
"10/27/2023","8,750.0","8,800.0","8,890.0","8,580.0","12.06M","0.69%"
"10/26/2023","8,690.0","8,570.0","8,690.0","8,260.0","18.08M","-1.14%"
"10/25/2023","8,790.0","8,810.0","8,950.0","8,720.0","12.24M","0.80%"
"10/24/2023","8,720.0","8,710.0","8,880.0","8,640.0","7.57M","0.11%"
"10/23/2023","8,710.0","8,150.0","8,720.0","8,110.0","32.71M","6.87%"
"10/20/2023","8,150.0","7,990.0","8,150.0","7,800.0","5.01M","2.13%"
"10/19/2023","7,980.0","7,700.0","8,060.0","7,640.0","7.54M","3.64%"
"10/18/2023","7,700.0","8,110.0","8,130.0","7,600.0","10.25M","-4.11%"
"10/17/2023","8,030.0","8,340.0","8,420.0","8,030.0","5.55M","-3.60%"
"10/16/2023","8,330.0","8,320.0","8,410.0","8,300.0","5.38M","0.12%"
"10/13/2023","8,320.0","8,190.0","8,420.0","8,090.0","9.09M","1.22%"
"10/12/2023","8,220.0","8,480.0","8,500.0","8,150.0","8.76M","-2.14%"
"10/11/2023","8,400.0","8,440.0","8,460.0","8,320.0","5.57M","-0.36%"
"10/10/2023","8,430.0","8,450.0","8,580.0","8,330.0","11.61M","-0.24%"
"10/09/2023","8,450.0","8,180.0","8,500.0","8,090.0","11.44M","3.05%"
"10/06/2023","8,200.0","8,110.0","8,350.0","8,110.0","9.80M","1.23%"
"10/05/2023","8,100.0","7,740.0","8,210.0","7,590.0","17.61M","4.92%"
"10/04/2023","7,720.0","7,500.0","7,760.0","7,480.0","6.53M","0.92%"
"10/03/2023","7,650.0","7,790.0","7,800.0","7,510.0","9.39M","-3.16%"
"10/02/2023","7,900.0","7,840.0","7,920.0","7,730.0","6.09M","2.33%"
"09/29/2023","7,720.0","7,830.0","7,870.0","7,700.0","6.62M","-1.03%"
"09/28/2023","7,800.0","7,850.0","7,870.0","7,630.0","5.42M","-0.64%"
"09/27/2023","7,850.0","7,640.0","7,850.0","7,520.0","6.28M","4.53%"
"09/26/2023","7,510.0","7,500.0","7,760.0","7,440.0","10.95M","0.00%"
"09/25/2023","7,510.0","8,070.0","8,180.0","7,510.0","11.98M","-6.94%"
"09/22/2023","8,070.0","8,350.0","8,400.0","8,030.0","15.68M","-4.61%"
"09/21/2023","8,460.0","8,550.0","8,590.0","8,460.0","6.25M","-0.47%"
"09/20/2023","8,500.0","8,400.0","8,500.0","8,350.0","6.14M","2.41%"
"09/19/2023","8,300.0","8,450.0","8,520.0","8,290.0","10.15M","-1.66%"
"09/18/2023","8,440.0","8,510.0","8,550.0","8,410.0","6.95M","-0.82%"
"09/15/2023","8,510.0","8,520.0","8,610.0","8,480.0","7.91M","0.12%"
"09/14/2023","8,500.0","8,750.0","8,770.0","8,480.0","20.14M","-3.08%"
